6481,3,irrelevant
6485,7,irrelevant
6485,3,irrelevant
6487,7,negative
6497,7,irrelevant
6497,3,irrelevant
6501,7,negative
6501,3,irrelevant
6502,7,negative
6502,3,negative
6522,7,irrelevant
6522,3,irrelevant
6525,7,positive
6525,34,irrelevant
6525,31,irrelevant
6525,3,positive
6525,1,positive
6525,30,positive
6525,4,positive
6527,7,negative
6527,34,positive
6527,31,irrelevant
6527,3,negative
6527,1,irrelevant
6527,30,negative
6527,4,negative
6529,7,negative
6529,34,irrelevant
6529,3,negative
6529,1,negative
6529,30,positive
6529,4,negative
6530,24,negative
6530,29,positive
6530,7,positive
6530,34,irrelevant
6530,31,irrelevant
6530,3,positive
6530,1,negative
6530,30,positive
6530,4,negative
6543,7,irrelevant
6543,3,irrelevant
6545,24,positive
6545,32,positive
6545,7,positive
6545,31,positive
6545,19,negative
6545,30,positive
6545,1,positive
6547,24,negative
6547,7,positive
6547,34,positive
6547,31,negative
6547,19,negative
6547,3,negative
6547,1,irrelevant
6549,24,negative
6549,32,negative
6549,7,negative
6549,34,irrelevant
6549,31,irrelevant
6549,19,negative
6549,30,negative
6549,1,irrelevant
6560,7,irrelevant
6560,3,irrelevant
6562,7,irrelevant
6565,24,negative
6565,7,negative
6565,34,negative
6565,31,negative
6565,19,negative
6565,3,negative
6565,1,negative
6581,7,irrelevant
6581,3,irrelevant
6583,7,negative
6616,7,irrelevant
6624,24,positive
6624,32,negative
6624,7,negative
6624,31,negative
6624,19,negative
6624,3,negative
6624,30,negative
6624,1,negative
6626,24,negative
6626,31,irrelevant
6626,19,irrelevant
6626,30,irrelevant
6626,1,irrelevant
6640,7,irrelevant
6640,3,irrelevant
6645,24,irrelevant
6645,32,irrelevant
6645,7,irrelevant
6645,34,irrelevant
6645,31,irrelevant
6645,19,irrelevant
6645,3,irrelevant
6645,30,irrelevant
6645,1,irrelevant
6657,32,negative
6657,7,negative
6657,3,negative
6658,7,irrelevant
6674,7,positive
6681,7,positive
6681,3,irrelevant
6707,24,positive
6707,32,positive
6707,7,positive
6707,34,positive
6707,31,negative
6707,19,positive
6707,3,positive
6707,1,positive
6715,24,negative
6715,32,negative
6715,31,negative
6715,30,negative
6716,24,negative
6716,32,negative
6716,7,negative
6716,34,irrelevant
6716,31,irrelevant
6716,19,negative
6716,3,negative
6716,1,negative
6718,24,positive
6718,32,positive
6718,7,positive
6718,31,positive
6718,19,negative
6718,3,positive
6718,30,positive
6718,1,positive
6723,24,positive
6723,32,positive
6723,7,negative
6723,34,irrelevant
6723,31,positive
6723,19,positive
6723,1,positive
6729,7,irrelevant
6738,7,negative
6738,31,negative
6738,19,negative
6738,3,negative
6738,30,negative
6738,1,negative
6747,7,irrelevant
6747,3,irrelevant
6754,7,irrelevant
6754,31,negative
6754,19,irrelevant
6754,3,negative
6754,30,irrelevant
6754,1,irrelevant
6765,7,negative
6765,31,positive
6765,19,negative
6765,3,irrelevant
6765,30,irrelevant
6765,1,irrelevant
6766,7,irrelevant
6777,7,negative
6777,31,irrelevant
6777,19,negative
6777,1,negative
6784,7,negative
6793,7,irrelevant
6793,3,irrelevant
6807,7,negative
6807,31,negative
6807,19,negative
6807,3,negative
6807,30,negative
6807,1,negative
6825,7,irrelevant
6825,3,irrelevant
6830,3,irrelevant
6832,7,negative
6832,31,negative
6832,19,negative
6832,1,negative
6838,7,positive
6838,31,positive
6838,19,positive
6838,3,irrelevant
6838,1,positive
6841,7,negative
6841,3,irrelevant
6842,7,irrelevant
6842,3,irrelevant
6843,7,negative
6843,31,irrelevant
6843,19,irrelevant
6843,1,positive
6847,7,negative
6858,7,negative
6865,7,irrelevant
6865,3,irrelevant
6879,7,irrelevant
6879,3,irrelevant
6895,7,negative
6895,31,positive
6895,19,positive
6895,3,positive
6895,30,positive
6895,1,irrelevant
6899,7,negative
6899,31,negative
6899,19,negative
6899,3,irrelevant
6899,1,irrelevant
6906,31,negative
6906,19,negative
6906,3,negative
6906,30,negative
6906,1,positive
6907,7,irrelevant
6907,31,negative
6907,19,negative
6907,3,negative
6907,1,irrelevant
6925,31,negative
6925,19,negative
6925,30,negative
6931,7,irrelevant
6941,20,positive
6941,31,positive
6941,19,positive
6941,30,positive
6955,3,irrelevant
6955,35,irrelevant
6956,7,positive
6956,35,negative
6978,31,negative
6978,19,negative
6978,30,negative
6987,7,irrelevant
6987,3,irrelevant
6987,35,irrelevant
6989,31,positive
6989,19,positive
6989,30,positive
6995,35,irrelevant
6998,35,irrelevant
7006,31,negative
7006,19,irrelevant
7006,3,negative
7012,31,irrelevant
7012,19,positive
7012,3,positive
7012,30,positive
7014,20,positive
7014,31,irrelevant
7014,19,positive
7014,1,irrelevant
7014,30,negative
7029,35,positive
7043,35,positive
7047,7,irrelevant
7047,3,irrelevant
7047,35,irrelevant
7056,7,positive
7056,35,positive
7060,34,negative
7060,31,negative
7060,19,negative
7060,3,negative
7060,1,negative
7060,30,negative
7071,7,positive
7071,35,negative
7083,3,irrelevant
7083,35,positive
7094,31,irrelevant
7094,19,negative
7101,30,positive
7105,34,positive
7105,31,positive
7105,19,positive
7105,3,positive
7105,1,positive
7105,30,positive
7107,34,positive
7107,20,irrelevant
7107,31,positive
7107,19,negative
7107,3,positive
7107,1,positive
7107,30,negative
7114,32,positive
7114,34,negative
7114,20,negative
7114,31,irrelevant
7114,19,negative
7114,3,negative
7114,1,positive
7114,30,negative
7114,4,negative
7118,32,positive
7118,34,positive
7118,20,positive
7118,31,negative
7118,19,positive
7118,3,positive
7118,1,positive
7118,30,positive
7118,4,positive
7130,3,irrelevant
7130,35,irrelevant
7140,32,negative
7140,7,negative
7140,34,negative
7140,20,negative
7140,31,negative
7140,19,negative
7140,3,negative
7140,1,negative
7140,30,negative
7140,4,negative
7155,35,negative
7162,32,negative
7162,34,negative
7162,20,negative
7162,31,negative
7162,19,negative
7162,3,negative
7162,1,negative
7162,30,negative
7162,4,negative
7177,35,positive
7182,34,negative
7182,31,irrelevant
7182,19,irrelevant
7182,3,negative
7182,4,irrelevant
7189,35,irrelevant
7191,3,irrelevant
7191,35,irrelevant
7205,32,positive
7205,34,negative
7205,20,positive
7205,31,positive
7205,19,positive
7205,3,positive
7205,1,positive
7205,30,negative
7205,4,positive
7207,32,negative
7207,34,irrelevant
7207,20,irrelevant
7207,31,irrelevant
7207,19,irrelevant
7207,1,irrelevant
7207,30,irrelevant
7207,4,positive
7212,35,irrelevant
7260,3,positive
7260,35,negative
7265,35,negative
7273,32,positive
7273,7,negative
7273,34,negative
7273,20,positive
7273,31,negative
7273,19,negative
7273,1,negative
7273,30,negative
7273,4,negative
7278,3,irrelevant
7278,35,irrelevant
7287,35,negative
7302,35,positive
7304,32,positive
7304,34,irrelevant
7304,20,positive
7304,31,irrelevant
7304,19,positive
7304,3,positive
7304,1,positive
7304,30,positive
7304,4,positive
7307,32,positive
7307,34,irrelevant
7307,20,positive
7307,31,irrelevant
7307,19,positive
7307,3,positive
7307,1,positive
7307,30,positive
7307,4,positive
7308,34,irrelevant
7308,20,irrelevant
7308,19,irrelevant
7308,1,irrelevant
7308,4,negative
7312,35,irrelevant
7315,32,positive
7315,7,negative
7315,34,negative
7315,20,negative
7315,31,negative
7315,19,negative
7315,3,negative
7315,1,negative
7315,30,irrelevant
7315,4,irrelevant
7332,32,positive
7332,10,irrelevant
7332,7,positive
7332,31,irrelevant
7332,19,positive
7332,3,positive
7332,1,positive
7334,32,positive
7334,31,irrelevant
7334,19,positive
7334,3,positive
7334,1,positive
7341,3,irrelevant
7341,35,irrelevant
7349,3,irrelevant
7349,35,irrelevant
7350,7,irrelevant
7350,35,negative
7356,35,negative
7361,7,negative
7361,3,positive
7361,35,positive
7369,31,irrelevant
7369,19,irrelevant
7369,3,irrelevant
7369,1,irrelevant
7372,31,irrelevant
7372,19,negative
7372,3,negative
7372,1,positive
7377,3,irrelevant
7377,35,irrelevant
7397,10,positive
7397,7,negative
7397,31,negative
7397,19,negative
7397,1,positive
7401,32,positive
7401,10,negative
7401,7,positive
7401,31,positive
7401,19,positive
7401,3,positive
7401,1,positive
7409,32,positive
7409,10,positive
7409,31,irrelevant
7409,19,positive
7409,3,positive
7409,1,positive
7415,32,positive
7415,31,positive
7415,19,positive
7415,3,positive
7415,1,positive
7447,35,negative
7451,35,positive
7460,35,irrelevant
7462,3,irrelevant
7462,35,irrelevant
7474,3,irrelevant
7474,35,negative
7489,32,negative
7489,10,negative
7489,7,negative
7489,31,negative
7489,19,negative
7489,3,negative
7489,1,negative
7493,32,positive
7493,7,positive
7493,31,positive
7493,19,positive
7493,3,positive
7493,1,positive
7499,32,positive
7499,31,irrelevant
7499,19,positive
7499,3,positive
7499,1,positive
7502,32,negative
7502,10,negative
7502,7,negative
7502,31,negative
7502,19,negative
7502,3,negative
7502,1,negative
7507,3,irrelevant
7507,35,irrelevant
7518,32,negative
7518,10,negative
7518,7,negative
7518,31,negative
7518,19,irrelevant
7518,1,irrelevant
7521,32,negative
7521,10,irrelevant
7521,7,negative
7521,31,irrelevant
7521,3,negative
7521,19,negative
7521,1,negative
7527,37,negative
7527,7,irrelevant
7528,32,negative
7528,10,negative
7528,7,negative
7528,31,negative
7528,3,negative
7528,19,negative
7528,1,negative
7529,3,irrelevant
7531,7,irrelevant
7531,3,irrelevant
7532,7,irrelevant
7533,7,irrelevant
7533,3,irrelevant
7534,32,positive
7534,10,negative
7534,7,irrelevant
7534,31,negative
7534,19,irrelevant
7534,30,negative
7534,1,positive
7547,7,irrelevant
7548,7,irrelevant
7551,32,positive
7551,10,positive
7551,7,positive
7551,31,negative
7551,3,negative
7551,19,irrelevant
7551,1,positive
7562,10,irrelevant
7562,7,positive
7562,31,negative
7562,3,negative
7562,19,negative
7562,1,negative
7564,32,negative
7564,10,irrelevant
7564,7,negative
7564,31,negative
7564,3,negative
7564,19,negative
7564,1,negative
7567,7,irrelevant
7576,38,irrelevant
7577,6,positive
7577,31,irrelevant
7577,19,negative
7577,1,negative
7584,32,negative
7584,6,negative
7584,7,negative
7584,34,negative
7584,31,positive
7584,19,negative
7584,3,negative
7584,1,negative
7591,38,irrelevant
7596,38,irrelevant
7596,3,negative
7605,6,negative
7605,34,positive
7605,31,positive
7605,19,negative
7605,3,negative
7605,1,negative
7606,38,negative
7606,3,negative
7609,38,irrelevant
7614,6,positive
7614,7,irrelevant
7614,34,irrelevant
7614,31,irrelevant
7614,19,irrelevant
7614,3,irrelevant
7614,1,irrelevant
7632,37,irrelevant
7632,38,negative
7632,3,negative
7643,32,negative
7643,6,negative
7643,34,negative
7643,31,negative
7643,19,negative
7643,3,negative
7643,1,negative
7648,32,negative
7648,6,negative
7648,7,negative
7648,34,irrelevant
7648,31,irrelevant
7648,19,negative
7648,1,negative
7650,38,irrelevant
7664,38,negative
7664,3,irrelevant
7678,37,irrelevant
7678,38,negative
7681,32,negative
7681,6,negative
7681,7,negative
7681,34,irrelevant
7681,31,irrelevant
7681,19,irrelevant
7681,1,negative
7684,32,negative
7684,6,negative
7684,7,negative
7684,34,irrelevant
7684,31,negative
7684,19,negative
7684,3,negative
7684,1,negative
7689,32,negative
7689,6,positive
7689,7,negative
7689,34,negative
7689,31,irrelevant
7689,19,negative
7689,3,negative
7689,1,negative
7690,32,positive
7690,6,positive
7690,7,positive
7690,34,irrelevant
7690,31,negative
7690,19,positive
7690,3,positive
7690,1,irrelevant
7692,32,positive
7692,6,positive
7692,7,positive
7692,34,negative
7692,31,irrelevant
7692,19,positive
7692,3,positive
7692,1,positive
7695,32,positive
7695,6,positive
7695,7,positive
7695,34,negative
7695,31,negative
7695,19,irrelevant
7695,1,positive
7702,38,negative
7725,38,irrelevant
7725,3,irrelevant
7732,24,positive
7732,6,irrelevant
7732,29,irrelevant
7732,7,irrelevant
7732,10,irrelevant
7732,34,negative
7732,31,irrelevant
7732,19,irrelevant
7732,30,irrelevant
7732,1,irrelevant
7732,4,irrelevant
7747,24,negative
7747,6,negative
7747,29,negative
7747,10,irrelevant
7747,7,negative
7747,34,negative
7747,31,negative
7747,19,irrelevant
7747,3,negative
7747,30,negative
7747,1,negative
7747,4,negative
7766,24,positive
7766,32,positive
7766,6,positive
7766,29,irrelevant
7766,7,irrelevant
7766,34,irrelevant
7766,31,irrelevant
7766,19,irrelevant
7766,3,irrelevant
7766,30,positive
7766,1,irrelevant
7766,4,irrelevant
7771,24,negative
7771,6,irrelevant
7771,29,negative
7771,7,negative
7771,34,negative
7771,31,negative
7771,19,irrelevant
7771,30,irrelevant
7771,1,irrelevant
7771,4,negative
7792,24,negative
7792,32,negative
7792,29,negative
7792,6,negative
7792,10,negative
7792,34,irrelevant
7792,31,negative
7792,4,irrelevant
7792,7,negative
7792,3,negative
7792,19,positive
7792,1,negative
7792,30,negative
7797,24,positive
7797,32,positive
7797,6,negative
7797,29,irrelevant
7797,7,positive
7797,34,positive
7797,31,irrelevant
7797,19,positive
7797,1,irrelevant
7797,4,positive
7801,38,negative
7802,24,negative
7802,32,positive
7802,6,negative
7802,29,negative
7802,7,positive
7802,34,negative
7802,31,positive
7802,19,positive
7802,3,negative
7802,30,negative
7802,1,negative
7802,4,negative
7803,38,irrelevant
7805,38,negative
7805,3,irrelevant
7810,38,irrelevant
7810,3,irrelevant
7811,38,irrelevant
7811,3,irrelevant
7821,38,irrelevant
7821,3,irrelevant
7834,38,irrelevant
7835,38,irrelevant
7844,38,irrelevant
7844,3,irrelevant
7849,38,irrelevant
7849,3,irrelevant
7857,24,positive
7857,32,positive
7857,6,positive
7857,29,positive
7857,7,positive
7857,34,positive
7857,31,positive
7857,19,positive
7857,3,positive
7857,1,positive
7857,4,positive
7859,24,negative
7859,32,negative
7859,29,negative
7859,6,negative
7859,10,positive
7859,34,negative
7859,31,negative
7859,4,negative
7859,7,negative
7859,3,negative
7859,19,negative
7859,1,negative
7859,30,positive
7861,24,positive
7861,32,positive
7861,6,positive
7861,29,negative
7861,7,positive
7861,34,positive
7861,31,irrelevant
7861,19,positive
7861,3,irrelevant
7861,1,positive
7861,4,irrelevant
7867,24,negative
7867,6,negative
7867,29,negative
7867,7,irrelevant
7867,10,negative
7867,34,negative
7867,31,negative
7867,19,irrelevant
7867,30,negative
7867,1,irrelevant
7867,4,irrelevant
7868,24,negative
7868,32,negative
7868,6,negative
7868,29,irrelevant
7868,7,negative
7868,34,negative
7868,31,negative
7868,19,negative
7868,3,negative
7868,1,negative
7868,4,negative
7870,38,irrelevant
7870,3,irrelevant
7883,3,irrelevant
7883,38,irrelevant
7891,24,positive
7891,32,positive
7891,6,positive
7891,7,positive
7891,10,positive
7891,34,irrelevant
7891,31,irrelevant
7891,19,positive
7891,3,positive
7891,1,positive
7891,4,irrelevant
7896,3,irrelevant
7896,38,irrelevant
7898,24,negative
7898,10,irrelevant
7898,34,irrelevant
7898,31,negative
7898,19,positive
7898,3,negative
7898,30,negative
7898,1,irrelevant
7898,4,irrelevant
7901,24,positive
7901,6,negative
7901,7,negative
7901,10,irrelevant
7901,34,positive
7901,31,negative
7901,19,positive
7901,1,negative
7901,4,negative
7902,38,irrelevant
7913,3,irrelevant
7913,38,irrelevant
7916,24,negative
7916,32,negative
7916,6,irrelevant
7916,7,negative
7916,10,negative
7916,20,negative
7916,34,irrelevant
7916,31,negative
7916,19,irrelevant
7916,30,negative
7916,1,irrelevant
7916,4,negative
7924,3,irrelevant
7924,38,irrelevant
7927,38,negative
7937,24,negative
7937,32,negative
7937,6,negative
7937,7,negative
7937,10,irrelevant
7937,34,negative
7937,31,negative
7937,19,negative
7937,3,negative
7937,1,negative
7937,4,negative
7942,24,positive
7942,32,positive
7942,6,positive
7942,10,irrelevant
7942,34,positive
7942,31,positive
7942,19,positive
7942,3,positive
7942,1,positive
7942,4,positive
7953,24,negative
7953,32,negative
7953,6,negative
7953,10,negative
7953,34,negative
7953,20,positive
7953,31,irrelevant
7953,4,negative
7953,7,negative
7953,3,negative
7953,19,positive
7953,1,negative
7953,30,negative
7963,24,positive
7963,32,positive
7963,6,positive
7963,10,positive
7963,20,positive
7963,34,negative
7963,31,irrelevant
7963,19,positive
7963,3,positive
7963,30,positive
7963,1,positive
7963,4,positive
7973,3,irrelevant
7973,38,irrelevant
7978,3,irrelevant
7978,38,negative
7987,38,irrelevant
8027,3,irrelevant
8027,38,irrelevant
8031,24,negative
8031,32,negative
8031,6,negative
8031,7,negative
8031,10,irrelevant
8031,34,negative
8031,31,negative
8031,19,negative
8031,3,negative
8031,30,positive
8031,1,negative
8031,4,negative
8036,32,negative
8036,10,positive
8036,34,negative
8036,19,negative
8036,3,positive
8036,30,positive
8036,1,negative
8036,4,positive
8044,38,irrelevant
8047,24,negative
8047,32,negative
8047,6,negative
8047,10,negative
8047,34,negative
8047,20,negative
8047,31,negative
8047,4,negative
8047,7,negative
8047,3,negative
8047,19,negative
8047,1,negative
8047,30,negative
8049,24,negative
8049,32,negative
8049,6,negative
8049,7,negative
8049,10,irrelevant
8049,34,negative
8049,31,negative
8049,19,negative
8049,3,negative
8049,1,negative
8049,4,negative
8050,3,irrelevant
8050,38,irrelevant
8060,24,negative
8060,6,negative
8060,10,irrelevant
8060,7,negative
8060,34,irrelevant
8060,31,irrelevant
8060,19,irrelevant
8060,1,irrelevant
8060,4,positive
8070,24,negative
8070,6,negative
8070,7,negative
8070,34,irrelevant
8070,20,negative
8070,31,irrelevant
8070,19,irrelevant
8070,3,negative
8070,30,negative
8070,1,irrelevant
8070,4,negative
8078,3,irrelevant
8078,38,irrelevant
8081,24,negative
8081,32,negative
8081,6,negative
8081,10,negative
8081,7,negative
8081,34,negative
8081,20,irrelevant
8081,31,negative
8081,19,negative
8081,3,negative
8081,1,irrelevant
8081,4,irrelevant
8088,24,positive
8088,32,negative
8088,6,negative
8088,10,positive
8088,7,negative
8088,34,irrelevant
8088,20,negative
8088,31,negative
8088,19,negative
8088,1,negative
8088,4,negative
8104,38,irrelevant
8106,38,irrelevant
8155,24,negative
8155,6,positive
8155,7,positive
8155,34,positive
8155,20,positive
8155,31,irrelevant
8155,19,positive
8155,1,irrelevant
8155,4,positive
8165,3,irrelevant
8165,38,irrelevant
8183,38,irrelevant
8186,38,irrelevant
8188,24,negative
8188,32,negative
8188,6,negative
8188,10,negative
8188,20,negative
8188,34,negative
8188,31,negative
8188,4,negative
8188,7,negative
8188,3,negative
8188,19,negative
8188,1,negative
8188,30,negative
8194,24,positive
8194,6,irrelevant
8194,7,positive
8194,10,positive
8194,34,irrelevant
8194,20,irrelevant
8194,31,positive
8194,19,irrelevant
8194,30,positive
8194,1,positive
8194,4,irrelevant
8196,38,irrelevant
8199,24,positive
8199,32,positive
8199,6,irrelevant
8199,10,irrelevant
8199,7,irrelevant
8199,34,positive
8199,20,irrelevant
8199,31,negative
8199,19,negative
8199,1,irrelevant
8199,4,negative
8201,3,positive
8201,38,negative
8225,3,irrelevant
8225,38,irrelevant
8227,38,irrelevant
8234,24,positive
8234,32,positive
8234,6,positive
8234,7,positive
8234,34,irrelevant
8234,20,positive
8234,31,positive
8234,19,irrelevant
8234,1,positive
8234,4,irrelevant
8236,24,negative
8236,32,positive
8236,6,positive
8236,10,positive
8236,20,positive
8236,34,negative
8236,31,positive
8236,4,negative
8236,7,positive
8236,3,positive
8236,19,positive
8236,1,positive
8236,30,positive
8238,24,negative
8238,32,negative
8238,7,negative
8238,20,positive
8238,31,negative
8242,38,irrelevant
8246,24,positive
8246,32,positive
8246,6,positive
8246,10,negative
8246,7,positive
8246,34,positive
8246,20,positive
8246,31,positive
8246,19,irrelevant
8246,3,irrelevant
8246,1,irrelevant
8246,4,irrelevant
8250,3,negative
8250,38,negative
8254,32,positive
8254,6,positive
8254,7,positive
8254,34,irrelevant
8254,31,positive
8254,19,irrelevant
8254,1,irrelevant
8254,30,positive
8255,32,negative
8255,6,negative
8255,7,negative
8255,34,negative
8255,31,irrelevant
8255,19,negative
8255,3,negative
8261,6,negative
8261,7,positive
8261,34,positive
8261,31,negative
8261,38,negative
8261,19,negative
8261,3,negative
8265,32,positive
8265,6,positive
8265,34,irrelevant
8265,38,positive
8265,19,negative
8265,3,positive
8276,39,positive
8276,3,irrelevant
8313,39,negative
8322,39,positive
8322,3,irrelevant
8332,7,irrelevant
8332,39,irrelevant
8332,3,irrelevant
8344,39,irrelevant
8344,3,irrelevant
8348,39,positive
8350,37,irrelevant
8350,6,positive
8350,34,negative
8350,31,positive
8350,19,positive
8354,39,irrelevant
8354,3,irrelevant
8356,39,irrelevant
8356,3,irrelevant
8367,32,negative
8367,6,negative
8367,7,negative
8367,34,negative
8367,31,irrelevant
8367,38,irrelevant
8367,19,negative
8367,3,negative
8379,32,positive
8379,6,positive
8379,7,positive
8379,34,positive
8379,31,irrelevant
8379,38,positive
8379,19,positive
8379,3,positive
8420,39,irrelevant
8424,32,positive
8424,6,positive
8424,7,positive
8424,34,positive
8424,31,positive
8424,38,irrelevant
8424,19,positive
8424,30,positive
8442,39,irrelevant
8442,3,irrelevant
8443,39,irrelevant
8443,3,irrelevant
8456,32,negative
8456,6,negative
8456,7,negative
8456,34,negative
8456,31,negative
8456,19,negative
8456,3,negative
8457,37,positive
8457,32,positive
8457,6,positive
8457,7,positive
8457,34,negative
8457,31,positive
8457,38,negative
8457,19,negative
8457,3,negative
8457,1,positive
8457,30,positive
8460,32,negative
8460,6,negative
8460,7,negative
8460,34,irrelevant
8460,38,irrelevant
8460,19,negative
8460,3,negative
8463,37,positive
8463,32,negative
8463,6,negative
8463,7,negative
8463,34,negative
8463,31,negative
8463,38,negative
8463,19,negative
8463,3,negative
8463,1,negative
8463,30,negative
8470,39,irrelevant
8493,32,positive
8493,6,irrelevant
8493,10,irrelevant
8493,7,positive
8493,34,irrelevant
8493,31,positive
8493,19,irrelevant
8493,38,irrelevant
8493,3,irrelevant
8493,1,irrelevant
8494,32,positive
8494,6,positive
8494,10,irrelevant
8494,34,positive
8494,31,irrelevant
8494,19,irrelevant
8494,38,irrelevant
8494,3,irrelevant
8494,1,irrelevant
8496,10,irrelevant
8496,34,irrelevant
8496,31,negative
8496,19,irrelevant
8496,38,irrelevant
8496,3,irrelevant
8496,1,irrelevant
8502,7,negative
8502,3,negative
8518,6,irrelevant
8518,10,positive
8518,7,negative
8518,34,irrelevant
8518,31,positive
8518,19,irrelevant
8518,38,negative
8518,1,negative
8520,7,irrelevant
8520,3,irrelevant
8530,7,irrelevant
8530,3,irrelevant
8540,32,positive
8540,6,positive
8540,10,irrelevant
8540,7,positive
8540,34,irrelevant
8540,31,positive
8540,19,positive
8540,38,irrelevant
8540,3,positive
8540,1,irrelevant
8540,30,positive
8546,32,negative
8546,6,negative
8546,7,negative
8546,34,negative
8546,31,irrelevant
8546,19,negative
8546,38,irrelevant
8546,3,negative
8546,1,irrelevant
8548,3,irrelevant
8562,32,negative
8562,6,irrelevant
8562,7,negative
8562,34,irrelevant
8562,31,irrelevant
8562,19,irrelevant
8562,38,irrelevant
8562,3,negative
8562,1,irrelevant
8567,7,irrelevant
8567,3,irrelevant
8584,7,positive
8591,7,irrelevant
8591,3,irrelevant
8603,32,negative
8603,6,irrelevant
8603,34,irrelevant
8603,31,positive
8603,19,negative
8603,38,negative
8603,1,negative
8606,7,negative
8606,3,negative
8624,7,negative
8626,7,negative
8639,7,positive
8639,3,positive
8640,6,irrelevant
8640,7,positive
8640,34,irrelevant
8640,31,irrelevant
8640,19,irrelevant
8640,38,irrelevant
8640,1,irrelevant
8640,30,positive
8642,32,negative
8642,6,irrelevant
8642,10,negative
8642,7,negative
8642,34,irrelevant
8642,31,irrelevant
8642,19,irrelevant
8642,38,irrelevant
8642,3,negative
8642,1,irrelevant
8643,32,positive
8643,6,positive
8643,7,positive
8643,34,positive
8643,31,positive
8643,19,irrelevant
8643,38,positive
8643,1,positive
8647,7,positive
8647,3,positive
8651,6,irrelevant
8651,10,irrelevant
8651,34,irrelevant
8651,31,irrelevant
8651,19,positive
8651,38,irrelevant
8651,3,positive
8651,1,negative
8656,7,irrelevant
8656,3,irrelevant
8658,24,negative
8658,6,positive
8658,7,positive
8658,20,positive
8658,34,negative
8658,31,positive
8658,19,irrelevant
8658,38,negative
8658,1,positive
8659,6,positive
8659,7,negative
8659,34,negative
8659,31,irrelevant
8659,19,irrelevant
8659,38,irrelevant
8659,1,irrelevant
8669,32,negative
8669,6,negative
8669,7,negative
8669,20,negative
8669,34,negative
8669,31,negative
8669,19,negative
8669,3,negative
8669,38,negative
8669,1,negative
8674,7,irrelevant
8674,3,irrelevant
8675,7,irrelevant
8675,3,irrelevant
8676,7,irrelevant
8676,3,irrelevant
8677,7,irrelevant
8677,3,irrelevant
8678,7,negative
8678,3,irrelevant
8679,37,positive
8679,32,negative
8679,6,negative
8679,7,negative
8679,20,negative
8679,34,negative
8679,31,negative
8679,19,irrelevant
8679,3,negative
8679,38,negative
8679,1,irrelevant
8682,7,irrelevant
8685,7,irrelevant
8685,3,irrelevant
8687,7,irrelevant
8687,3,irrelevant
8689,7,irrelevant
8690,7,negative
8690,3,irrelevant
8691,7,positive
8693,24,positive
8693,42,positive
8693,6,positive
8693,7,positive
8693,10,negative
8693,34,irrelevant
8693,20,positive
8693,31,positive
8693,19,positive
8693,3,positive
8693,1,positive
8695,3,irrelevant
8699,24,positive
8699,42,irrelevant
8699,6,irrelevant
8699,7,positive
8699,10,irrelevant
8699,34,irrelevant
8699,20,irrelevant
8699,31,irrelevant
8699,38,irrelevant
8699,19,irrelevant
8699,3,irrelevant
8699,1,irrelevant
8712,24,negative
8712,42,negative
8712,6,negative
8712,7,negative
8712,10,negative
8712,34,negative
8712,20,negative
8712,31,negative
8712,38,irrelevant
8712,19,negative
8712,3,negative
8712,1,irrelevant
8714,24,negative
8714,42,negative
8714,6,negative
8714,7,negative
8714,34,irrelevant
8714,20,irrelevant
8714,31,negative
8714,38,irrelevant
8714,19,negative
8714,1,irrelevant
8724,3,negative
8728,3,irrelevant
8730,3,positive
8739,24,negative
8739,42,negative
8739,6,irrelevant
8739,34,irrelevant
8739,20,irrelevant
8739,31,negative
8739,38,irrelevant
8739,19,irrelevant
8739,3,negative
8739,1,irrelevant
8741,3,irrelevant
8765,24,negative
8765,42,negative
8765,6,negative
8765,34,negative
8765,20,irrelevant
8765,31,negative
8765,38,irrelevant
8765,19,negative
8765,3,negative
8765,1,positive
8769,24,negative
8769,42,irrelevant
8769,6,negative
8769,7,irrelevant
8769,10,irrelevant
8769,34,irrelevant
8769,20,irrelevant
8769,31,irrelevant
8769,38,irrelevant
8769,19,irrelevant
8769,1,irrelevant
8786,24,positive
8786,42,positive
8786,6,positive
8786,7,positive
8786,34,negative
8786,20,positive
8786,31,positive
8786,38,irrelevant
8786,19,positive
8786,1,positive
8798,42,positive
8798,6,irrelevant
8798,7,positive
8798,34,positive
8798,20,positive
8798,31,irrelevant
8798,38,positive
8798,19,irrelevant
8798,1,irrelevant
8799,24,negative
8799,42,negative
8799,6,negative
8799,7,negative
8799,34,irrelevant
8799,20,positive
8799,38,irrelevant
8799,19,negative
8799,1,positive
8800,24,negative
8800,42,negative
8800,6,negative
8800,7,negative
8800,34,irrelevant
8800,20,positive
8800,31,irrelevant
8800,38,irrelevant
8800,19,irrelevant
8800,3,negative
8800,1,negative
8804,24,negative
8804,42,negative
8804,6,negative
8804,7,positive
8804,34,negative
8804,20,positive
8804,31,irrelevant
8804,38,negative
8804,19,negative
8804,3,negative
8804,1,irrelevant
8814,24,negative
8814,42,negative
8814,6,negative
8814,7,negative
8814,34,irrelevant
8814,39,negative
8814,31,negative
8814,19,negative
8814,3,negative
8814,38,negative
8814,1,negative
8817,24,positive
8817,42,irrelevant
8817,6,positive
8817,7,negative
8817,34,negative
8817,39,positive
8817,31,irrelevant
8817,19,negative
8817,3,positive
8817,1,positive
8818,3,irrelevant
8824,24,negative
